fecha;station_id;estacion;temperatura_12h_C;hora_temperatura;humedad_12h_pct;hora_humedad;viento_12h_kmh;hora_viento;lluvia_24h_mm;direccion_vectorial_diaria_deg;FFMC;DMC;DC;ISI;BUI;FWI
2010-06-07;C017;Miramon;22.39;12:00;65.4;12:00;8.676;12:00;0.0;299.5657321594057;72.14283996773563;21.62013485230569;132.18170350404648;1.0421744998495193;30.69059701030621;1.8220229153078753
2010-06-08;C017;Miramon;21.05;12:00;64.56;12:00;11.879999999999999;12:00;1.1;357.86738358214564;77.78695252110349;23.68676242166569;139.3747035040465;1.684249508839101;33.24748207474259;3.757530508810879
2010-06-09;C017;Miramon;21.09;12:00;66.42;12:00;5.4;12:00;2.0000000000000004;156.09658654811687;71.27040773186069;23.019312029182416;146.5749035040465;0.8564166712361097;33.058992910858024;1.3516069456893436
2010-06-10;C017;Miramon;22.18;12:00;49.63;12:00;14.508000000000001;12:00;0.4;194.3644505808031;84.4277606646126;26.106404949358417;153.9713035040465;4.048725242953126;36.669279440588056;9.349071985712309
2010-06-11;C017;Miramon;19.5;12:00;54.42;12:00;14.112;12:00;4.1;218.02990441468884;70.1012389828815;20.413388125353144;154.76221938300168;1.2779649544828844;30.702501651683203;2.4941356212227173
2010-06-12;C017;Miramon;17.27;12:00;79.6;12:00;11.232000000000001;12:00;1.7000000000000004;244.80978454320297;66.23044847274598;20.050532973197257;161.27481938300167;0.9732461742108321;30.592511497760405;1.598194036892646
2010-06-13;C017;Miramon;19.55;12:00;75.2;12:00;12.852;12:00;0.2;292.1500261174533;76.56104202379073;21.398770812397256;168.19781938300167;1.6125396318463454;32.47011168591801;3.5090991391520423
2010-06-14;C017;Miramon;14.02;12:00;86.6;12:00;6.803999999999999;12:00;2.8000000000000007;277.3035458016034;53.385228943988714;17.28871957397916;170.97850438476556;0.33683352083789514;27.600328941406588;0.3761752233637421
2010-06-15;C017;Miramon;16.6;12:00;73.69;12:00;10.296;12:00;22.499999999999996;279.9521577023585;37.85804082755775;8.319055214171636;128.01046571020768;0.0381115275795667;14.312743801310182;0.028162781992601343
2010-06-16;C017;Miramon;13.34;12:00;91.9;12:00;12.312;12:00;20.400000000000002;293.5682314494088;16.791386285658188;3.7215950950367507;93.46249746050404;6.56678402378965e-05;6.769319227925513;3.244604449592024e-05
2010-06-17;C017;Miramon;11.96;12:00;91.8;12:00;4.32;12:00;77.19999999999982;262.6605956330471;9.018116737330242;1.383788086547079;5.5568;9.531088399251703e-07;1.7056795004581353;2.825231096371999e-07
2010-06-18;C017;Miramon;14.72;12:00;88.6;12:00;1.512;12:00;1.8;260.00508697448555;17.026910270672367;1.1848836452765381;11.610399999999998;4.215092960136729e-05;1.8880590247446765;1.2842618515060727e-05
2010-06-19;C017;Miramon;18.56;12:00;70.68;12:00;20.628000000000004;12:00;0.0;299.79720225414303;55.633947235471254;2.7024310082685377;18.355199999999996;0.8350249076306089;3.9507079320944496;0.32585372253735406
2010-06-20;C017;Miramon;16.83;12:00;59.22;12:00;17.244;12:00;2.0;345.34099785118707;68.61729246927149;3.619994161491774;24.788599999999995;1.427492356516092;5.303684311913648;0.6301113125360717
2010-06-21;C017;Miramon;19.2;12:00;47.25;12:00;13.5;12:00;0.0;1.7520237949985926;83.04960407265925;6.439112305991774;31.648599999999995;3.2084092070457824;8.536307316381324;3.0343015291315547
2010-06-22;C017;Miramon;19.14;12:00;61.58;12:00;13.32;12:00;0.2;312.97796763865335;84.67833354492973;8.486323481319774;38.4978;3.9454335184109772;10.942389556205152;4.4725572553458175
2010-06-23;C017;Miramon;21.25;12:00;71.85;12:00;12.024;12:00;0.0;247.0664455544196;84.72593407154706;10.142668101969774;45.7268;3.720077103971471;13.049215354902328;4.668373692908483
2010-06-24;C017;Miramon;22.09;12:00;64.93;12:00;11.556000000000001;12:00;0.0;225.86830272741096;85.05838861810416;12.283740187947773;53.107;3.8027801186018113;15.566237052897026;5.30738716104686
2010-06-25;C017;Miramon;24.69;12:00;56.97;12:00;9.324;12:00;0.0;236.9445363647538;86.56320026611255;15.205318037189773;60.9552;4.194114874777398;18.730065586019098;6.507607347237493
2010-06-26;C017;Miramon;24.68;12:00;62.73;12:00;11.556000000000001;12:00;0.0;305.0271367677222;86.61142308212888;17.734831997985772;68.8016;4.725544027013419;21.569719873820798;7.868594388054594
2010-06-27;C017;Miramon;22.96;12:00;69.91;12:00;13.104000000000001;12:00;0.0;301.9258117466372;86.0484082397305;19.64078674794977;76.3384;4.718692616764487;23.905322863652582;8.331128945912557
2010-06-28;C017;Miramon;23.54;12:00;67.15;12:00;8.244;12:00;0.0;309.2352519459019;86.09646109698154;21.77172493578977;83.97959999999999;3.7187641680785997;26.419985830582867;7.1409310854966535
2010-06-29;C017;Miramon;23.62;12:00;68.65;12:00;12.24;12:00;0.0;298.0250819265307;86.1445298189;23.81196272130977;91.6352;4.579145391092948;28.86928091413884;9.040490416760731
2010-06-30;C017;Miramon;23.66;12:00;64.89;12:00;14.724;12:00;0.0;262.97681055638884;86.19261441072358;26.100596190085767;99.298;5.224980670949897;31.50100304775507;10.611520915961444
2010-07-01;C017;Miramon;27.01;12:00;64.04;12:00;11.088000000000001;12:00;0.0;252.92004726720904;86.24071487769177;28.474604246821766;107.8638;4.379831760957771;34.30744137749389;9.61324740227218
2010-07-02;C017;Miramon;22.3;12:00;80.7;12:00;13.68;12:00;0.1;326.07627963107126;83.85942813988969;29.535260914021766;115.5818;3.5985467284033366;36.04412923486552;8.360088038914384
2010-07-03;C017;Miramon;23.29;12:00;75.52;12:00;5.472;12:00;1.3000000000000003;327.47557638560306;76.53287498449832;30.937509057253767;123.47800000000001;1.1095826797381194;38.04469697775253;2.512337899491367
2010-07-04;C017;Miramon;22.26;12:00;73.34;12:00;6.012;12:00;0.0;324.21368764875035;80.91455618058738;32.400139617509765;131.18880000000001;1.6998781601915942;40.063645623807886;4.3708367881761205
2010-07-05;C017;Miramon;23.37;12:00;62.27;12:00;12.096;12:00;0.0;308.9283170739517;84.6895721381695;34.56845491804577;139.0994;3.715128343132132;42.643134817783036;9.500870357940242
2010-07-06;C017;Miramon;22.55;12:00;67.32;12:00;12.24;12:00;2.6;333.9767487697605;72.92268033233012;30.323652507541837;146.8624;1.2858252942571513;39.99976430436949;3.1792030392789035
